id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
2a1e58d61e35b2f2c05c030f6fd8c2f2,warszawa,blockOfFlats,50.0,2.0,,4.0,2007.0,52.33408085,20.94743414,12.01,17.0,0.394,0.931,0.219,0.342,0.121,2.283,0.213,condominium,,,no,yes,no,no,no,620000
705b6531d03f3d7532c302e1037ea341,warszawa,blockOfFlats,67.28,3.0,3.0,3.0,1986.0,52.139315,21.06607435,11.12,18.0,0.261,0.139,0.651,0.083,0.234,0.506,0.202,condominium,,,no,yes,no,no,yes,890000
a0e7a8a5bf72213e9d390e60cad0e9d7,bialystok,blockOfFlats,48.27,2.0,3.0,4.0,1959.0,53.13588525,23.15592185,0.77,58.0,0.193,0.047,0.077,0.143,0.229,0.738,0.202,condominium,brick,,no,yes,no,no,yes,429000
2009cd424d5e29d3bc611e53a2ff7816,poznan,blockOfFlats,75.7,3.0,1.0,2.0,1945.0,52.4108031,16.890563,3.07,17.0,0.107,0.482,0.922,0.415,0.357,1.724,0.209,condominium,brick,low,no,yes,no,no,yes,699000
e2f10ef2ae63488ff0296bcd09e18e18,szczecin,tenement,60.92,3.0,4.0,5.0,1909.0,53.43287621,14.54375267,1.55,80.0,0.378,0.471,0.327,0.319,0.04,0.341,0.186,condominium,brick,premium,no,no,yes,no,no,544000
4b48c99049f874bc7e5e2860a1ccca5e,rzeszow,blockOfFlats,31.0,2.0,3.0,4.0,2015.0,50.0297,22.0087,0.9,8.0,0.475,0.646,0.706,0.501,0.076,0.514,0.412,condominium,,,no,yes,yes,yes,yes,399500
06e4a607c7b75c241588fc11ace31d2b,warszawa,,56.0,3.0,3.0,3.0,2017.0,52.23692,21.12551,8.32,9.0,0.208,1.241,0.865,0.058,0.432,1.155,0.343,condominium,,,yes,yes,yes,no,no,930000
c4fe73b31bafa149a37b415d2f6c7b0d,warszawa,apartmentBuilding,54.0,2.0,1.0,4.0,2010.0,52.15738005,21.08238942,9.86,10.0,0.642,1.839,0.688,0.262,0.106,2.152,0.393,condominium,brick,premium,yes,no,yes,no,yes,5200
79fa84185dfb3c5505ddd521c56b86b0,warszawa,apartmentBuilding,61.3,2.0,3.0,3.0,2008.0,52.2073214,20.92420337,6.05,7.0,0.588,1.358,0.488,0.251,0.524,2.518,0.539,condominium,brick,premium,yes,yes,yes,no,no,4100
aaa8dcc7241835ba5aa978f4fa02a64f,warszawa,blockOfFlats,69.0,3.0,3.0,4.0,2006.0,52.31675,21.06902,10.45,7.0,0.554,2.849,0.258,0.199,0.209,3.541,0.621,condominium,brick,,no,no,yes,yes,no,990000
7b3c25725a32bce0c2158cffe81a45c2,wroclaw,,31.0,2.0,1.0,2.0,,51.0906,17.00143,2.99,12.0,0.174,2.163,0.212,0.325,0.375,0.849,0.345,condominium,,,no,no,no,no,no,519000
61a8d993f79ebd9d906879262017a292,poznan,apartmentBuilding,82.5,4.0,1.0,3.0,,52.4012,16.8784,3.95,10.0,0.485,0.477,0.386,0.401,0.356,2.66,0.243,condominium,brick,,yes,yes,yes,no,yes,1140000
7362603800ab1c9e668781a020ebe89e,lublin,blockOfFlats,56.3,2.0,2.0,4.0,2009.0,51.2357927,22.5850415,1.79,14.0,0.193,0.465,0.545,0.138,0.187,0.569,0.461,condominium,,,no,yes,no,no,no,480000
27c2e48a72b74a77d84b8c1a987f20d0,gdynia,,79.04,3.0,2.0,4.0,,54.512075,18.541753,1.01,55.0,0.091,0.359,0.19,0.207,0.036,0.418,0.176,condominium,,,no,yes,no,no,yes,1180000
ddf5e673aa31f1ea0de549680be694c6,gdansk,,55.0,2.0,3.0,3.0,2022.0,54.33263,18.5839,4.94,6.0,0.857,0.523,0.057,0.308,0.174,2.935,0.057,condominium,,,no,yes,no,no,no,2800
7885d0bcfe5e1538002d2a86017ca9d1,katowice,blockOfFlats,33.0,2.0,6.0,7.0,,50.2438495,19.0129724,1.79,1.0,0.908,0.618,1.168,0.656,0.856,0.796,0.102,condominium,,premium,no,yes,yes,no,no,470000
35df703e943a3cc28d30fd680a922f76,warszawa,tenement,108.0,5.0,2.0,4.0,1939.0,52.2301142,21.0388965,2.41,17.0,0.596,0.897,0.282,0.126,0.258,0.865,0.256,condominium,brick,,yes,yes,no,no,yes,6700
4fabde88205b3b502a6c3b2bd8b33344,wroclaw,,66.53,3.0,,2.0,1930.0,51.1389665,17.0492602,3.42,6.0,0.593,1.039,0.449,0.286,0.475,1.582,0.478,condominium,,,no,no,no,no,no,650000
298880ffea81763224f2154e6bef6c30,szczecin,tenement,129.3,5.0,3.0,4.0,1930.0,53.4328328,14.5481871,1.35,75.0,0.149,0.239,0.074,0.342,0.093,0.492,0.089,condominium,brick,premium,no,no,no,no,yes,899000
c5c8bfef930629fab03644120c7bbb68,lodz,tenement,70.15,4.0,1.0,3.0,1905.0,51.7661433,19.4546598,1.71,65.0,0.299,0.117,0.3,0.315,0.055,0.892,0.075,condominium,brick,premium,no,yes,no,no,no,559000
92c1019a2659bdbbcc9d09b4783d4e59,warszawa,apartmentBuilding,57.0,2.0,2.0,4.0,2001.0,52.1325641675945,21.0543314701534,11.56,19.0,0.399,0.727,0.452,0.148,0.131,1.453,0.252,condominium,brick,,yes,no,yes,yes,no,3950
483ff2abba85097ba121911e67d19091,lodz,blockOfFlats,78.0,4.0,6.0,10.0,1980.0,51.8018,19.3735,6.03,6.0,0.504,4.347,0.555,0.382,0.191,2.053,0.351,condominium,concreteSlab,,no,yes,yes,no,yes,520000
a6c58009f7facc46ada204d631fc24dc,lodz,blockOfFlats,45.0,2.0,2.0,4.0,1960.0,51.78364,19.43577,1.33,12.0,0.18,0.549,0.808,0.075,0.619,0.644,0.458,condominium,brick,,no,yes,no,no,no,380000
9aef41e8ea1e5be4933c95df79c82faa,warszawa,apartmentBuilding,71.0,3.0,,2.0,2012.0,52.19833,20.92223,6.67,7.0,0.439,1.826,0.774,0.324,0.372,3.45,0.325,condominium,brick,,no,yes,yes,yes,no,1100000
d0b01670eb4f301cf70b1fab5188e802,lodz,blockOfFlats,47.08,2.0,1.0,4.0,,51.7858,19.4305,1.74,20.0,0.26,0.436,0.505,0.144,0.456,0.799,0.058,condominium,brick,,no,yes,no,no,yes,407000
dcebd3d7a8c2004899f451ad382a7fa9,krakow,apartmentBuilding,53.0,2.0,4.0,4.0,2024.0,50.065836,19.9650421,2.23,17.0,0.267,0.094,0.602,0.55,0.088,0.261,0.085,condominium,brick,,no,yes,yes,yes,no,1124000
a695e3a19be40551be30efd6bee44a39,lodz,blockOfFlats,64.32,3.0,2.0,9.0,,51.7622771,19.47527704,2.56,13.0,0.107,0.57,0.812,0.379,0.264,0.594,0.407,condominium,concreteSlab,low,no,yes,yes,no,no,417000
3b90e20823896813dfe41a0c31ddb3e4,lublin,blockOfFlats,37.5,2.0,,2.0,1955.0,51.2343172,22.5885303,2.07,25.0,0.181,0.363,0.271,0.177,0.223,0.777,0.262,condominium,brick,low,no,no,no,no,no,285000
c1eeee4ee131541c8cf0734a5570fb90,gdansk,blockOfFlats,52.67,3.0,4.0,4.0,2013.0,54.32435,18.55369,7.1,1.0,0.944,2.686,1.095,0.812,0.61,2.186,0.321,condominium,,,no,yes,yes,no,no,549000
7385865cb26af6984f20d014532fb72c,czestochowa,blockOfFlats,37.0,2.0,4.0,4.0,,50.7778599,19.158432,4.35,3.0,0.256,0.762,0.824,0.498,1.137,0.795,0.431,condominium,,low,no,yes,no,no,yes,199000
0d31ded2975061f51716653cbbda30d9,warszawa,apartmentBuilding,35.93,2.0,3.0,3.0,2018.0,52.15464,21.07239,9.77,7.0,0.299,1.164,0.704,0.39,0.493,1.406,0.124,condominium,brick,,yes,yes,yes,yes,no,1040000
bfe40441e4e9ecb386f18a73dd235867,szczecin,,44.54,2.0,6.0,7.0,2018.0,53.4572067,14.5422931,3.96,4.0,0.4,0.675,0.509,0.361,0.433,1.824,0.507,condominium,brick,premium,yes,yes,yes,no,no,519000
5e26d4dc79f1d342692efb61be894407,warszawa,,54.7,2.0,1.0,4.0,2004.0,52.3130945,20.9643614,9.43,12.0,0.364,1.04,0.098,0.254,0.062,0.782,0.22,condominium,,,yes,no,yes,no,no,3200
3908788d1c6205826e975626aef7fea2,wroclaw,apartmentBuilding,63.4,2.0,,5.0,2018.0,51.1292,17.0425,2.24,10.0,0.576,1.083,0.605,0.163,0.222,1.079,0.136,condominium,brick,premium,yes,yes,yes,no,no,846000
7052979537c0c4580126cc3f45bdcf31,warszawa,,55.0,2.0,8.0,8.0,,52.25046,20.99924,2.11,20.0,0.097,0.101,0.31,0.247,0.098,0.518,0.095,condominium,,,no,no,yes,no,no,4000
9846a592783f2fe63affb30b50e0ba20,warszawa,blockOfFlats,59.8,3.0,3.0,11.0,1978.0,52.253971,20.987535,2.7,63.0,0.189,0.319,0.14,0.16,0.115,0.199,0.137,condominium,concreteSlab,low,no,yes,yes,no,yes,975000
cfb835743b67d36df4bb908f9e9c1cf0,warszawa,blockOfFlats,56.8,3.0,13.0,15.0,1981.0,52.27755605,20.9281642,7.23,14.0,0.297,0.652,0.439,0.269,0.375,0.774,0.146,cooperative,,low,no,yes,yes,no,yes,667000
a01741c11491eabc4295af35aef851e4,warszawa,,89.0,4.0,3.0,4.0,,52.16184,21.07146,9.04,25.0,0.451,1.259,0.122,0.398,0.017,1.791,0.058,condominium,,,no,yes,no,no,no,9000
dbd3db44720d7bf89707bdb57b96641d,lodz,blockOfFlats,38.0,2.0,2.0,4.0,,51.7351,19.4918,5.76,23.0,0.118,1.297,0.266,0.322,0.292,1.721,0.228,condominium,concreteSlab,,no,no,no,no,yes,237000
db1d300b218e1022d57ccc5e9ad60c57,warszawa,blockOfFlats,54.0,2.0,5.0,6.0,2000.0,52.2387371,21.0802822,5.28,36.0,0.149,0.468,0.187,0.125,0.215,0.144,0.241,condominium,brick,premium,yes,yes,yes,no,yes,825000
c10b047a6df0407d1d3e5747c163d012,warszawa,apartmentBuilding,63.5,3.0,6.0,6.0,2016.0,52.2170995,20.9001505,7.23,6.0,0.419,0.212,0.142,0.098,0.073,3.211,0.751,condominium,brick,premium,yes,yes,yes,no,no,1199000
3ffc04f2ab7e16eb111488e5304ef7bc,lodz,blockOfFlats,39.68,2.0,3.0,3.0,,51.7339,19.47341,5.45,29.0,0.274,0.142,0.284,0.197,0.117,0.568,0.077,condominium,brick,,no,no,no,no,no,1550
3415114d4d69f3690ea644007107a3ef,gdansk,,46.0,2.0,5.0,5.0,2022.0,54.351678,18.65574,0.27,132.0,0.136,0.672,0.113,0.042,0.07,0.531,0.249,condominium,brick,,yes,yes,yes,no,no,1150000
aa853630c27a2b8429ea724a5bb0762b,lodz,blockOfFlats,52.05,3.0,7.0,10.0,1970.0,51.75589,19.53254,6.06,30.0,0.143,0.127,0.283,0.143,0.102,2.021,0.026,condominium,concreteSlab,,no,yes,yes,no,no,495000
78872d77ea7eb8732e3368b2b459039f,warszawa,,66.2,3.0,8.0,12.0,1985.0,52.23005,20.90737,6.55,14.0,0.277,0.485,0.277,0.223,0.344,2.598,0.33,condominium,,,no,yes,no,no,yes,630000
d1e46a264f120924facc02f2b67e5d9e,gdansk,tenement,80.0,3.0,,4.0,,54.3533,18.65619,0.45,97.0,0.081,0.602,0.205,0.174,0.077,0.427,0.343,condominium,brick,,no,no,yes,no,no,6250
b95b8efce57e754bab22d1b406337c6a,krakow,blockOfFlats,87.0,4.0,3.0,3.0,2007.0,49.9959543,19.9027549,7.07,3.0,0.502,0.353,0.592,0.309,0.586,4.119,0.65,condominium,brick,premium,yes,yes,no,no,yes,639000
88b28e04b79833316638c31367e51477,krakow,blockOfFlats,58.5,2.0,3.0,3.0,2017.0,50.0711,19.9172,2.32,32.0,0.233,0.22,0.19,0.114,0.144,0.183,0.09,condominium,,,no,no,no,no,no,799000
dd64169a6297590c7b4f9b6bac217a43,krakow,,88.05,4.0,2.0,2.0,1993.0,50.08386664,19.92494033,3.32,13.0,0.194,0.943,0.394,0.148,0.409,0.356,0.286,condominium,brick,,no,no,no,no,no,550000
d9cc8a8e89871c091f3c23b9aa19f563,warszawa,,98.0,3.0,1.0,5.0,,52.2222,20.986,1.6,36.0,0.188,0.46,0.054,0.531,0.015,1.163,0.058,condominium,,,no,no,yes,no,no,1400000
9b3bc80005c8917baaf8224b59de4d47,bialystok,apartmentBuilding,44.0,2.0,14.0,15.0,2011.0,53.15071607,23.15793915,2.11,6.0,0.371,1.191,0.511,0.386,0.101,1.302,0.205,condominium,brick,,no,yes,yes,no,no,489000
c0bbad02028df6b3f222ae67fc2e71d9,lublin,blockOfFlats,83.44,3.0,3.0,3.0,2007.0,51.2710581,22.5805657,2.75,12.0,0.369,1.675,1.551,0.276,0.408,0.715,0.113,condominium,,premium,yes,yes,no,no,yes,655000
06006664bc205f0ab58ecd8bb7e1b982,szczecin,,59.0,2.0,,1.0,1930.0,53.4490931,14.5168436,4.09,0.0,0.509,1.039,0.998,0.676,0.661,1.192,0.668,condominium,brick,low,yes,no,no,no,yes,499000
af1f16bfd87e011e794a741e9e8dc303,poznan,,69.0,3.0,,,,52.39143882,16.89644896,3.22,23.0,0.151,0.26,0.303,0.211,0.306,1.369,0.038,condominium,,,no,no,,no,no,679000
8762a16566f0f68b7991a3d1390a5e45,krakow,tenement,54.0,2.0,,2.0,1930.0,50.08732439,19.93846755,3.56,19.0,0.323,0.366,0.495,0.251,0.084,0.74,0.064,condominium,brick,low,no,no,no,no,yes,630000
6005095b7f5ba6dfbb63e5a109113011,lodz,blockOfFlats,31.0,1.0,9.0,10.0,1984.0,51.74259778,19.38780264,6.32,17.0,0.138,0.753,0.262,0.131,0.175,4.494,0.128,cooperative,concreteSlab,,no,no,yes,no,no,249000
f8536483520a234cc36a834cd0864022,radom,,26.57,1.0,4.0,4.0,1960.0,51.4116152,21.16857277,2.06,7.0,0.439,0.572,0.475,0.364,0.336,0.584,0.428,cooperative,brick,,no,no,no,no,yes,210000
de7faf4ed85befb5540ddb9131be2942,warszawa,blockOfFlats,60.57,4.0,2.0,2.0,2018.0,52.312418,21.02556985,9.1,8.0,0.362,2.519,1.773,0.312,0.434,4.5,0.638,condominium,,,yes,yes,no,no,no,880000
b61bea1aca9644bab91ae27f81c8c505,gdansk,tenement,27.63,1.0,,2.0,1907.0,54.41874,18.55959,9.86,8.0,0.375,1.207,0.618,0.403,0.179,0.819,0.319,condominium,brick,,no,no,no,yes,no,380000
3fd7629e00bd5362275114b1a0fc939d,katowice,apartmentBuilding,34.4,2.0,,6.0,2021.0,50.2435015,19.0143992,1.8,1.0,0.867,0.608,1.275,0.751,0.757,0.795,0.02,condominium,brick,premium,yes,no,yes,no,no,2550
6c656634b35a0df8a73f86506b944e6d,warszawa,apartmentBuilding,43.53,2.0,4.0,5.0,2019.0,52.1934,20.919,7.17,1.0,1.018,2.344,0.874,0.621,0.439,4.032,0.569,condominium,brick,,yes,no,yes,yes,no,730000
e99bef615ce285805e4e23fd07720ee2,krakow,blockOfFlats,52.0,2.0,8.0,11.0,,50.0870581,19.9335768,3.55,24.0,0.375,0.366,0.378,0.501,0.17,0.469,0.23,condominium,,premium,yes,yes,yes,no,yes,2400
c3d39b3b7aaa8213d1bb5d87d6cbf627,krakow,blockOfFlats,37.0,2.0,3.0,4.0,1964.0,50.049968,19.926093,1.06,23.0,0.164,0.633,0.16,0.161,0.033,0.88,0.152,cooperative,,low,no,yes,no,no,yes,740000
4afbfe742289e53876bc368b4f97ea18,warszawa,apartmentBuilding,76.8,3.0,,4.0,2014.0,52.3102751,21.0620732,9.6,11.0,0.433,2.563,0.605,0.164,0.237,2.924,0.24,condominium,brick,,yes,yes,yes,yes,no,899000
75fa80eac74f28e408631441d0fbe736,warszawa,apartmentBuilding,26.0,1.0,,4.0,2021.0,52.2601,21.05248,4.59,19.0,0.336,0.422,0.453,0.244,0.534,0.431,0.069,condominium,brick,,no,no,yes,yes,yes,493000
578275cc25521cfd98cc7a29c31044c1,gdansk,,43.23,2.0,1.0,2.0,2024.0,54.3547406,18.6229624,2.12,5.0,0.422,0.867,0.475,0.536,0.378,1.583,0.497,condominium,,,no,no,yes,no,no,786858
c1b51c3cfbf507cf391e81816de692e5,gdansk,blockOfFlats,42.0,2.0,1.0,3.0,2023.0,54.3067092,18.61272812,5.46,1.0,1.463,3.352,1.171,0.806,1.001,2.728,0.381,condominium,,,no,yes,yes,no,no,2350
dc7fcee5d151e83a443d6393020d7b82,warszawa,blockOfFlats,59.89,3.0,2.0,3.0,1968.0,52.2553514,20.9505693,4.46,1.0,0.724,0.866,0.607,0.482,0.597,1.266,0.665,condominium,,premium,no,no,no,no,no,3300
2426ae0b94c535a8697f81a52f9fa71e,warszawa,blockOfFlats,48.0,3.0,3.0,4.0,1967.0,52.2321841,20.93523042,4.65,14.0,0.389,0.922,0.424,0.09,0.149,0.95,0.238,condominium,concreteSlab,low,no,no,no,no,yes,715200
72440d685791458813812e019c03b02b,gdansk,apartmentBuilding,90.0,3.0,5.0,5.0,2017.0,54.34628,18.66572,0.81,14.0,0.644,0.841,0.288,0.654,0.111,0.648,0.292,condominium,brick,,no,no,yes,no,no,1710000
397999380351dff8d54dd1ed31b0a956,warszawa,,38.5,2.0,1.0,4.0,2009.0,52.32232667,20.93928726,10.98,20.0,0.246,0.587,0.231,0.039,0.165,1.324,0.283,condominium,,,no,yes,yes,no,yes,2600
2dd6a5c7fafe19aef7d51a370dbb9c11,krakow,apartmentBuilding,50.0,2.0,2.0,5.0,2015.0,50.0651732,19.9519222,1.46,48.0,0.28,0.099,0.36,0.912,0.012,0.713,0.046,condominium,brick,,yes,yes,yes,no,no,3700
2a61661515acad9bd82891ee6b3c8ee8,wroclaw,blockOfFlats,77.0,4.0,2.0,3.0,1989.0,51.1252208,16.9680536,4.6,18.0,0.283,1.214,0.593,0.174,0.18,1.064,0.17,cooperative,concreteSlab,,no,yes,no,no,no,923900
f6b1b12698f3fd4914afe0d5fe6e887e,krakow,blockOfFlats,49.6,3.0,8.0,10.0,1974.0,50.0825678,20.0167482,6.36,26.0,0.202,1.15,0.35,0.201,0.364,1.38,0.31,condominium,,,no,yes,yes,no,yes,540000
e396b9405ee933732bd3a62ccfb418e4,gdansk,blockOfFlats,57.7,2.0,2.0,4.0,2010.0,54.33857,18.56643,5.83,11.0,0.647,1.697,0.592,0.444,0.04,3.479,0.095,condominium,,,no,yes,yes,yes,no,725000
107e8c85e74d0fd3c81631dc36c0e3ef,krakow,,37.0,2.0,1.0,1.0,,50.07410821,20.03700256,7.34,28.0,0.373,1.131,0.402,0.155,0.09,0.372,0.118,condominium,,,no,no,yes,no,no,420000
c824b0164845557349127c8e60a7fd6e,warszawa,,76.3,3.0,,3.0,1998.0,52.26561422,20.95041705,5.22,15.0,0.31,1.157,0.333,0.111,0.278,0.841,0.182,cooperative,brick,low,no,yes,no,no,yes,998000
4b5c16c3006a585c158dcb6343012d4b,wroclaw,blockOfFlats,33.17,2.0,,5.0,1969.0,51.0893211,17.0159984,2.56,26.0,0.323,1.684,0.227,0.105,0.412,0.333,0.163,condominium,concreteSlab,,no,no,yes,no,no,429000
4c4dc3cd84e4f4e9e09c5cf02b2c7d95,gdansk,blockOfFlats,64.0,4.0,4.0,4.0,1975.0,54.3564294,18.6203736,2.34,7.0,0.381,0.912,0.491,0.373,0.189,1.737,0.404,cooperative,concreteSlab,,no,yes,no,no,yes,750000
9bb3872dfa57b6f0d7d49df638ba127a,gdansk,apartmentBuilding,72.65,3.0,2.0,5.0,2017.0,54.3833679,18.6070159,4.87,49.0,0.303,0.095,0.232,0.151,0.026,0.502,0.201,condominium,brick,,yes,yes,yes,no,yes,5203
e0d5ca1f1bd743c7d2c4c1e5259ef029,warszawa,blockOfFlats,48.5,3.0,,4.0,1963.0,52.19379105,20.96216689,5.07,14.0,0.299,1.191,0.457,0.213,0.266,2.359,0.73,condominium,concreteSlab,low,no,no,no,no,yes,579000
cd14b976e1b4820eb7d31312ea03a091,krakow,apartmentBuilding,60.0,2.0,11.0,14.0,2011.0,50.0887939,19.9259967,3.83,17.0,0.218,0.56,0.18,0.151,0.401,0.645,0.165,condominium,brick,premium,yes,no,yes,no,no,3300
de7afdbba5b57e388fcfbdbceef3faf3,gdansk,apartmentBuilding,60.59,3.0,,4.0,2019.0,54.31026,18.59877,5.65,6.0,0.921,2.703,0.193,0.273,0.069,1.849,0.149,condominium,brick,,no,yes,yes,no,no,699000
fcc8bcb7657721c91c461835f1aed8cb,krakow,tenement,64.0,3.0,1.0,1.0,1936.0,50.07109792,19.92396524,2.04,18.0,0.233,0.504,0.362,0.294,0.059,0.591,0.243,condominium,brick,,no,yes,yes,no,no,1290000
e016334fc9afeef3a4d328c30c20324d,lodz,apartmentBuilding,42.46,2.0,6.0,6.0,2023.0,51.77855155,19.47640744,1.52,23.0,0.081,0.58,0.205,0.09,0.032,0.191,0.125,condominium,brick,,yes,yes,yes,yes,yes,2860
8a63455364789d283c50ffbdfe794787,lodz,blockOfFlats,49.38,3.0,1.0,1.0,,51.7592485,19.4559833,2.48,44.0,0.318,0.265,0.288,0.189,0.094,0.955,0.095,condominium,concreteSlab,,no,yes,no,no,yes,395000
1731c4b124ef1cfef7c84a08d141e8ea,wroclaw,blockOfFlats,57.8,3.0,2.0,3.0,,51.07806,17.01522,3.77,8.0,0.348,0.473,0.956,0.3,0.5,0.779,0.291,condominium,,,yes,no,no,no,yes,660000
0f365f53d35f0639cf860f8652bc6f26,wroclaw,apartmentBuilding,52.0,2.0,2.0,7.0,2023.0,51.1227,16.9927,2.91,30.0,0.369,0.386,0.204,0.176,0.193,0.458,0.181,condominium,brick,,yes,yes,yes,yes,no,3500
f98e6ddd12def86788cb60f1da23202f,krakow,apartmentBuilding,49.45,2.0,,6.0,2023.0,50.0947025,19.8847491,5.82,1.0,0.175,0.634,0.593,0.961,0.811,2.529,0.969,condominium,brick,,yes,no,yes,no,no,682410
5ca944d06dd485dfa6fdb97a13641ee8,lodz,blockOfFlats,56.03,3.0,4.0,10.0,1973.0,51.7874,19.4705,1.26,14.0,0.248,1.116,0.417,0.08,0.142,1.07,0.367,cooperative,concreteSlab,,no,yes,yes,no,no,495000
15071bc7fef8475dcd2d5969f5c8747a,katowice,blockOfFlats,51.0,3.0,3.0,4.0,,50.256906,19.023249,0.37,99.0,0.258,0.33,0.25,0.446,0.041,0.241,0.115,condominium,,,no,yes,no,no,yes,379000
1c72963dd4be18e00cb064b5096522d8,szczecin,blockOfFlats,46.6,2.0,3.0,4.0,1970.0,53.4458688,14.5595743,2.5,8.0,0.132,0.701,0.752,0.066,0.45,1.602,0.168,cooperative,concreteSlab,,no,yes,no,no,yes,360000
191eaa5156eb137fde6c7c4a0593ac4b,wroclaw,blockOfFlats,93.0,3.0,1.0,4.0,1989.0,51.12598,17.18431,10.92,0.0,1.628,4.664,1.289,0.744,0.711,4.847,1.33,condominium,brick,,no,yes,no,no,yes,749000
99ffeee340cb2f8a8288c035d04bf7f4,gdansk,blockOfFlats,59.8,3.0,4.0,4.0,1991.0,54.42407,18.58047,9.59,20.0,0.281,0.15,0.587,0.198,0.141,0.994,0.115,condominium,concreteSlab,,no,yes,no,no,yes,870000
67636aee3ff85db015a9bb3b650431c0,warszawa,apartmentBuilding,40.79,2.0,5.0,5.0,2024.0,52.2307,20.9645,2.66,23.0,0.306,0.26,0.37,0.21,0.076,1.381,0.313,condominium,brick,,yes,yes,yes,yes,no,4000
1972f370e4cf94f45e5fa0759665278c,warszawa,blockOfFlats,40.58,3.0,4.0,4.0,,52.2444366,21.0010234,1.43,39.0,0.34,0.307,0.273,0.139,0.068,0.226,0.164,condominium,brick,,no,no,no,no,yes,899000
dc27a18531764f0b2185de59242cb6d5,warszawa,,55.4,3.0,1.0,4.0,,52.16249,21.07015,8.94,25.0,0.338,1.223,0.182,0.345,0.093,1.784,0.076,condominium,,,no,no,yes,no,no,1095000
2a70b2cd68db42264ef8571e2d66c6e8,katowice,blockOfFlats,28.0,1.0,1.0,13.0,1970.0,50.274,18.9808,3.2,13.0,0.102,1.081,0.168,0.228,0.302,1.828,0.198,condominium,concreteSlab,,no,no,yes,no,yes,299000
2568e756517fef5b9afac870836cd63c,wroclaw,blockOfFlats,58.6,3.0,1.0,3.0,1980.0,51.07456,17.08665,5.65,10.0,0.235,4.021,1.417,0.271,0.059,0.237,0.105,condominium,concreteSlab,,no,no,no,no,yes,749000
297a3af1e4e4e8b7b3384c67e9c57001,warszawa,blockOfFlats,48.05,2.0,1.0,5.0,2023.0,52.1854536,20.8679334,10.58,2.0,0.931,4.182,1.059,0.083,0.31,4.021,1.036,condominium,,,no,yes,yes,yes,no,648675
db587d1a9b142d7da4e1256f7df7f172,lodz,,51.75,2.0,3.0,5.0,2017.0,51.7442036,19.45546746,4.15,8.0,0.21,1.367,0.507,0.508,0.216,0.491,0.523,condominium,brick,,yes,yes,yes,no,no,2200
c363588f19cf7a7e9f50d577316cc0af,warszawa,apartmentBuilding,82.21,3.0,3.0,10.0,2010.0,52.2541,20.99584,2.54,51.0,0.222,0.238,0.096,0.308,0.048,0.413,0.078,condominium,brick,,no,yes,yes,yes,no,7500
a2886c254713c487b734a93294b9de9b,gdansk,blockOfFlats,68.04,3.0,2.0,5.0,2008.0,54.4056,18.5831,7.77,18.0,0.285,0.713,0.247,0.341,0.228,1.437,0.317,condominium,brick,premium,no,yes,yes,yes,no,945000
2c549a97cc65b0bf899000a7f4ce6f17,bydgoszcz,apartmentBuilding,72.0,4.0,2.0,5.0,2018.0,53.1026507,18.0449906,3.65,6.0,0.342,0.989,0.586,0.342,0.59,0.914,0.094,condominium,brick,,yes,yes,yes,no,yes,628000
3c3b4051611d98921ee58e38a951fd4e,szczecin,blockOfFlats,51.23,2.0,2.0,2.0,,53.444725,14.50301,4.51,6.0,0.369,0.343,0.301,0.37,0.237,1.858,0.252,condominium,brick,premium,no,yes,no,no,yes,480000
d1c947b4ab10903dc3ff56ee388a6624,lodz,blockOfFlats,55.0,4.0,3.0,6.0,,51.7472,19.4462,3.86,4.0,0.538,1.46,1.053,0.993,0.303,0.496,0.612,condominium,,,yes,yes,yes,yes,no,3250
d87249068548b378dbb90afd54a1de2e,krakow,apartmentBuilding,98.0,4.0,6.0,7.0,2010.0,50.049711,19.9611403,1.74,18.0,0.151,0.159,0.573,0.221,0.06,0.76,0.441,condominium,brick,premium,yes,yes,yes,no,no,7000
d3fc523a3e269b8926742961b429ede1,gdansk,,53.0,2.0,3.0,3.0,2023.0,54.348432,18.624026,1.97,12.0,0.225,0.493,0.09,0.736,0.559,1.754,0.277,condominium,,,yes,yes,yes,no,no,3700
128091bf67e464056ceed0bc49d2e550,krakow,tenement,30.0,1.0,3.0,3.0,,50.0668389,19.9531597,1.66,37.0,0.08,0.254,0.252,0.735,0.071,0.668,0.223,condominium,brick,premium,no,no,no,no,no,659000
d5f270d2a127a710039c6f4db9a5fc80,gdansk,,90.0,5.0,,2.0,1990.0,54.3438,18.5277,8.24,0.0,1.302,1.312,0.552,0.764,0.788,4.917,0.866,condominium,,,no,no,no,no,no,975000
d1d0452f31893f953e2815fcd987ab44,szczecin,blockOfFlats,69.1,3.0,1.0,2.0,2018.0,53.47232,14.54658,5.52,8.0,0.82,2.161,0.283,0.165,0.332,2.366,0.488,condominium,,premium,yes,no,yes,no,yes,879000
2d1a3a42092c0d3a16e7e5d09616259b,bydgoszcz,tenement,64.0,3.0,3.0,3.0,1908.0,53.12334,18.00799,0.5,58.0,0.172,0.358,0.097,0.32,0.172,0.329,0.389,condominium,brick,,no,no,no,no,no,2300
